294	11	0	535513	7435421							
295	12	0	535513	7435421							
296	12	1	536549	7435163	1	193	-6846	5	17280	15030	15033
297	12	2	537588	7436963	1	196	-2873	6	18720	15033	15036
298	12	3	533707	7438245	1	191	-2542	33	18720	15036	15042
299	12	4	534125	7438019	1	192	-2759	5	18720	15042	15044
300	12	5	535058	7435352	1	192	-2450	5	18720	15044	15048
301	12	6	534216	7435515	1	196	-1445	2	20160	15048	15050
302	12	7	535627	7436654	1	192	-989	4	20160	15050	15053
303	12	8	534407	7436933	1	196	21	6	20160	15053	15057
304	12	9	537932	7436687	1	196	-2450	6	18720	15058	15062
305	12	10	536003	7436790	1	199	-1237	50	18720	15062	15064
306	12	11	536572	7436800	1	192	-2345	32	18720	15065	15065
307	12	12	535844	7437035	1	196	85	6	24480	15065	15069
308	12	0	535513	7435421							
309	12	13	536175	7436748	2	9979	-9997	10	24480	15764	15767
310	12	14	534823	7437183	2	9976	-2543	5	20159	15767	15771
311	12	15	534663	7437186	2	9979	-6885	5	24480	15771	15773
312	12	16	537386	7436751	2	0	136	9	0	15777	15780
313	12	17	534714	7435523	2	0	169	10	0	15758	15759
314	12	18	534577	7435407	2	0	186	0	0	15758	15758
315	12	19	534354	7435693	2	0	153	61	0	15780	15790
316	12	20	535720	7435938	2	9913	-12605	32	24480	15791	15793
317	12	21	534429	7435368	2	501	366	3	18123	15793	15795
318	12	22	534392	7435321	2	3404	-2372	10	28800	15795	15796
319	12	23	533872	7436633	2	3404	-2372	15	28800	15796	15798
320	12	24	534148	7435624	2	195	465	22	24480	15798	15800
321	12	25	536128	7436636	2	9904	-1013	14	17280	15800	15803
322	12	26	536877	7435271	2	0	510	37	0	15803	15806
323	12	0	535513	7435421							
324	12	27	525686	7447558	3	0	84	10	0	13621	13641
325	12	28	523419	7445774	3	0	115	30	0	13641	13657
326	12	29	518550	7456470	3	0	79	13	0	13657	13678
327	12	30	519093	7450903	3	0	232	14	0	13678	13705
328	12	31	523419	7445774	3	319	142	15	24480	13705	13706
329	12	32	536784	7435162	3	501	354	5	18111	13717	13719
330	12	33	536805	7435137	3	501	359	5	18113	13719	13720
331	12	34	537019	7435347	3	9901	110	20	20160	13720	13721
332	12	35	536344	7435984	3	501	161	4	17909	13721	13721
333	12	36	537732	7437332	3	3404	-9709	28	24480	13721	13723
334	12	37	537436	7437652	3	3404	-9709	11	24480	13723	13724
335	12	38	537922	7437234	3	3404	-9720	12	24480	13724	13725
336	12	39	536974	7436600	3	501	366	5	18118	13725	13726
337	12	40	536085	7432955	3	0	628	81	0	13726	13738
338	12	0	535513	7435421							
339	12	41	534383	7435978	4	3495	-1394	7	30240	28015	28021
340	12	42	535952	7436091	4	311	-1225	7	18720	28028	28032
341	12	43	535720	7435938	4	501	18	5	17700	28032	28034
342	12	44	534280	7424640	4	0	105	6	0	28040	28088
343	12	45	523506	7407492	4	0	345	4	0	28088	28160
344	12	46	534337	7436009	4	501	176	5	17925	28160	28165
345	12	47	535578	7437018	4	311	-1269	10	18720	28165	28167
346	12	48	534353	7436086	4	501	398	5	18152	28167	28168
347	12	49	534723	7435979	4	501	366	5	18120	28168	28170
348	12	50	534868	7436450	4	501	387	5	18142	28170	28172
349	12	51	536877	7435271	4	0	509	5	0	28172	28177
350	12	52	535501	7435916	4	311	312	8	20160	28177	28180
351	12	53	535507	7436207	4	323	64	11	20160	28180	28181
352	12	0	535513	7435421							
353	13	0	535513	7435421							
354	13	1	535042	7436038	1	196	-2761	30	20160	15069	15073
355	13	2	537075	7436941	1	192	-2340	35	20160	15076	15080
356	13	3	536836	7435005	1	192	-1419	24	20160	15080	15087
357	13	4	535623	7434775	1	192	-1419	40	20160	15087	15095
358	13	0	535513	7435421							
359	13	5	535841	7435816	2	3404	-3812	14	28800	15805	15810
360	13	6	535286	7435717	2	3404	-3812	10	28800	15810	15811
361	13	7	535199	7435494	2	3404	-3803	14	28800	15812	15814
362	13	8	534469	7435586	2	3404	-3812	13	28800	15815	15816
363	13	9	535648	7435411	2	9979	-3983	8	28800	15816	15818
364	13	10	536636	7435331	2	9979	-31240	59	28800	15818	15821
365	13	11	536725	7436714	2	9979	-3860	7	28800	15821	15823
366	13	12	535704	7437040	2	3403	168	12	36000	15823	15825
367	13	13	535403	7436953	2	3230	-42772	5	18720	15825	15828
368	13	0	535513	7435421							
369	13	14	536723	7435928	3	9916	-1355	62	27360	13738	13743
370	13	15	534760	7435279	3	0	174	32	0	13743	13753
371	13	16	536720	7435085	3	501	-894	5	18301	13753	13755
372	13	17	536376	7435388	3	3404	-11132	35	24480	13755	13758
373	13	18	536192	7435516	3	501	433	5	19626	13758	13760
374	13	19	536756	7435610	3	195	349	10	25920	13760	13768
375	13	20	537386	7436751	3	9979	-899	5	34560	13768	13772
376	13	21	537557	7436451	3	195	59	44	25920	13772	13775
377	13	22	538154	7438128	3	195	389	30	25920	13775	13778
378	13	0	535513	7435421							
379	13	23	537020	7439790	4	0	10	7	0	28181	28200
380	13	24	536062	7435488	4	195	-2335	10	20160	28200	28206
381	13	25	535476	7436170	4	323	-875	10	20160	28206	28212
382	13	26	535440	7437082	4	501	11	5	19140	28212	28220
383	13	27	534308	7435927	4	501	168	5	19357	28220	28226
384	13	28	534653	7435275	4	195	22	7	25920	28226	28228
385	13	29	535313	7436495	4	0	380	5	0	28228	28230
386	13	30	535982	7436284	4	311	99	7	24480	28230	28233
387	13	31	535422	7437326	4	396	11	10	25920	28233	28235
388	13	32	536273	7436781	4	193	435	7	25920	28235	28237
389	13	33	536227	7436617	4	195	286	8	25920	28237	28240
390	13	34	538072	7437503	4	3404	-11170	10	24480	28240	28245
391	13	35	538052	7437322	4	3404	-11157	10	24480	28245	28250
392	13	0	535513	7435421							
393	14	0	535513	7435421							
394	14	1	535627	7436654	1	102	-2534	120	20160	15095	15099
395	14	2	534331	7438086	1	192	-2830	30	20160	15099	15102
396	14	3	534125	7438019	1	192	-809	17	25920	15102	15106
